transaction_id,account_id,transaction_date,transaction_type,amount,merchant,city
2061,1121,11/27/2023,Deposit,51.92,Amazon,Philadelphia
2062,108,10/4/2022,Withdrawal,15.04,Google,Houston
2063,631,9/9/2021,Deposit,123.73,Amazon,Chicago
2064,151,1/31/2021,Withdrawal,332.7,Shell,Atlanta
2065,1098,4/2/2021,Deposit,268.63,Exxon,Chicago
2066,1081,11/13/2020,Payment,165.06,Walmart,Chicago
2067,878,1/16/2021,Payment,161.26,Starbucks,Atlanta
2068,335,5/21/2020,Deposit,49.94,Shell,Chicago
2069,1276,4/1/2021,Payment,274.34,Google,Miami
2070,804,5/15/2021,Payment,109.71,Walmart,Detroit
2071,767,11/18/2020,Payment,160.55,Starbucks,Charlotte
2072,1278,9/26/2022,Transfer,33.48,Target,Houston
2073,1409,9/24/2020,Payment,59.67,Costco,Los Angeles
2074,1480,5/1/2021,Withdrawal,339.71,Google,Miami
2075,259,5/27/2022,Transfer,366.88,Walmart,Detroit
2076,782,11/9/2021,Withdrawal,14.41,Walmart,New York
2077,1489,3/29/2023,Withdrawal,289.15,Target,Charlotte
2078,34,11/1/2024,Withdrawal,89.02,Apple,New York
2079,326,1/14/2020,Transfer,125.21,Google,New York
2080,837,9/30/2022,Deposit,380.14,Apple,Detroit
2081,1262,12/5/2021,Payment,157.08,Amazon,Cleveland
2082,691,6/3/2020,Payment,155.84,Amazon,Houston
2083,739,4/10/2020,Deposit,46.23,Shell,Atlanta
2084,1490,7/25/2021,Deposit,149.31,Home Depot,Philadelphia
2085,744,12/2/2022,Withdrawal,106.17,Shell,Charlotte
2086,1328,5/1/2023,Transfer,268.87,Home Depot,Atlanta
2087,847,8/27/2023,Withdrawal,118.67,Google,Miami
2088,117,9/12/2021,Payment,383.56,Costco,Atlanta
2089,1231,6/16/2024,Deposit,259.42,Walmart,Miami
2090,650,10/17/2024,Payment,229.56,Amazon,Chicago
2091,403,10/11/2022,Deposit,305.4,Google,Detroit
2092,997,4/9/2021,Transfer,230.1,Google,Cleveland
2093,233,4/1/2023,Withdrawal,309.1,Costco,Philadelphia
2094,929,12/16/2020,Payment,177.91,Home Depot,Chicago
2095,1308,8/21/2020,Transfer,186.77,Amazon,Houston
2096,480,2/6/2021,Payment,79.27,Amazon,Chicago
2097,976,12/16/2020,Deposit,92.92,Home Depot,Detroit
2098,9,4/5/2023,Payment,395.06,Google,Cleveland
2099,715,3/17/2023,Transfer,269.98,Apple,Philadelphia
2100,379,1/28/2020,Transfer,30.88,Google,Philadelphia
2101,381,9/15/2020,Withdrawal,358.63,Google,Chicago
2102,844,6/9/2024,Payment,218.81,Starbucks,Charlotte
2103,360,9/11/2021,Deposit,81.1,Home Depot,Los Angeles
2104,176,1/5/2024,Payment,467.84,Exxon,Miami
2105,485,7/10/2024,Withdrawal,388.8,Apple,Cleveland
2106,1429,5/25/2022,Deposit,313.32,Google,Los Angeles
2107,33,3/30/2024,Deposit,223.84,Walmart,Miami
2108,1489,5/19/2023,Withdrawal,251.04,Amazon,Philadelphia
2109,696,6/26/2021,Deposit,125.04,Exxon,Detroit
2110,157,1/8/2024,Transfer,312.27,Google,Atlanta
2111,565,12/22/2024,Transfer,227.15,Costco,Cleveland
2112,202,3/28/2021,Deposit,236.34,Apple,Charlotte
2113,1199,11/27/2021,Payment,233.17,Exxon,Cleveland
2114,1268,2/7/2021,Deposit,129.71,Shell,New York
2115,1293,10/15/2022,Payment,57.58,Home Depot,Detroit
2116,923,12/25/2022,Withdrawal,213.92,Amazon,Miami
2117,1470,11/29/2023,Transfer,0.01,Shell,New York
2118,74,6/1/2022,Transfer,242.25,Starbucks,Charlotte
2119,96,7/28/2021,Withdrawal,45.76,Google,Atlanta
2120,173,12/29/2023,Withdrawal,344.91,Costco,Detroit
2121,1430,6/5/2023,Transfer,13.96,Costco,Charlotte
2122,155,2/8/2024,Withdrawal,193.45,Costco,Detroit
2123,1207,1/31/2024,Deposit,211.23,Apple,Detroit
2124,1347,1/29/2023,Deposit,382.91,Starbucks,Houston
2125,289,2/26/2021,Payment,238.34,Google,Chicago
2126,258,10/11/2023,Payment,77.98,Home Depot,Chicago
2127,174,3/8/2023,Payment,66.23,Apple,Cleveland
2128,330,7/12/2024,Deposit,417.04,Home Depot,Miami
2129,1255,5/11/2024,Transfer,194.43,Apple,Miami
2130,759,2/28/2023,Payment,170.88,Exxon,Atlanta
2131,1020,7/2/2021,Deposit,95.77,Home Depot,Los Angeles
2132,161,4/12/2021,Transfer,18.09,Apple,Philadelphia
2133,186,2/12/2024,Withdrawal,485.09,Amazon,Charlotte
2134,143,4/20/2020,Deposit,209.52,Apple,Houston
2135,1306,6/1/2020,Withdrawal,34.87,Apple,Chicago
2136,907,7/5/2022,Payment,311.35,Apple,Detroit
2137,640,1/31/2022,Transfer,289.61,Target,Detroit
2138,27,6/19/2023,Deposit,12.61,Costco,Charlotte
2139,1270,12/20/2021,Payment,112.32,Apple,Miami
2140,202,5/29/2022,Payment,268.79,Walmart,Charlotte
2141,1045,11/12/2021,Transfer,308.82,Apple,Atlanta
2142,670,2/7/2022,Withdrawal,85.68,Costco,Charlotte
2143,1118,10/5/2020,Payment,79.79,Exxon,Houston
2144,1032,12/28/2020,Transfer,236.91,Google,Detroit
2145,472,7/6/2024,Transfer,328.49,Costco,Chicago
2146,1363,12/2/2023,Deposit,191.26,Shell,Detroit
2147,259,4/13/2023,Payment,154.09,Walmart,Charlotte
2148,55,8/23/2021,Withdrawal,437.99,Amazon,Chicago
2149,911,3/4/2023,Withdrawal,101.78,Target,Miami
2150,1030,3/9/2024,Payment,308.55,Starbucks,Atlanta
2151,1401,10/20/2020,Withdrawal,317.5,Costco,Philadelphia
2152,554,2/27/2024,Transfer,84.25,Apple,Houston
2153,1074,5/20/2022,Transfer,146.96,Walmart,Atlanta
2154,112,12/13/2023,Payment,313.68,Home Depot,Chicago
2155,146,5/14/2023,Withdrawal,248.26,Apple,Cleveland
2156,230,9/3/2023,Transfer,413.19,Walmart,Miami
2157,497,3/13/2020,Payment,115.28,Costco,Charlotte
2158,1330,9/15/2020,Transfer,226.18,Google,Houston
2159,461,10/13/2023,Payment,51.71,Apple,Detroit
2160,807,3/17/2023,Deposit,308.47,Walmart,Charlotte
2161,226,6/2/2023,Deposit,29.73,Shell,Miami
2162,59,2/2/2023,Payment,194.46,Shell,Philadelphia
2163,1100,4/28/2024,Deposit,43.89,Walmart,Chicago
2164,428,12/21/2020,Deposit,250.69,Home Depot,New York
2165,728,4/10/2024,Withdrawal,171.72,Google,Cleveland
2166,1156,7/8/2023,Deposit,165.78,Home Depot,Miami
2167,932,7/24/2021,Withdrawal,190.7,Home Depot,Los Angeles
2168,498,7/26/2021,Deposit,204.82,Target,Atlanta
2169,816,3/27/2022,Deposit,410.85,Exxon,New York
2170,910,12/29/2022,Transfer,270.8,Apple,Philadelphia
2171,1329,1/10/2024,Payment,97.4,Exxon,Houston
2172,67,3/22/2021,Deposit,109.25,Shell,Charlotte
2173,230,2/21/2022,Payment,352.07,Exxon,Miami
2174,983,7/4/2023,Payment,39.39,Amazon,Cleveland
2175,333,6/27/2022,Transfer,201.83,Google,Charlotte
2176,277,8/1/2022,Payment,53.24,Target,New York
2177,721,6/14/2022,Payment,182.43,Apple,New York
2178,144,7/18/2022,Deposit,34.53,Walmart,New York
2179,1275,9/28/2021,Transfer,102.61,Starbucks,Chicago
2180,691,7/14/2022,Payment,228.37,Google,Detroit
2181,1104,6/14/2021,Deposit,290.78,Amazon,Philadelphia
2182,57,4/28/2020,Transfer,92.76,Walmart,New York
2183,1390,3/6/2020,Deposit,368.35,Walmart,Detroit
2184,308,9/1/2020,Transfer,22.31,Costco,Charlotte
2185,174,2/26/2020,Transfer,317.41,Apple,Los Angeles
2186,1486,12/3/2022,Withdrawal,137.36,Apple,Cleveland
2187,750,6/7/2021,Withdrawal,343.34,Google,Charlotte
2188,1004,2/27/2021,Withdrawal,137.17,Home Depot,Chicago
2189,678,11/6/2024,Payment,95.7,Target,New York
2190,560,4/8/2024,Deposit,291.41,Costco,Detroit
2191,1398,1/29/2021,Transfer,266.2,Target,Miami
2192,349,3/25/2021,Deposit,118.8,Starbucks,Atlanta
2193,1091,7/4/2023,Payment,281.28,Costco,New York
2194,330,8/11/2022,Withdrawal,180.16,Home Depot,Chicago
2195,194,12/24/2024,Withdrawal,222.09,Exxon,New York
2196,1179,10/16/2023,Deposit,250.58,Google,Philadelphia
2197,1184,2/1/2022,Deposit,10.89,Exxon,Los Angeles
2198,266,6/17/2024,Transfer,200.4,Amazon,Cleveland
2199,168,11/4/2023,Deposit,19.39,Starbucks,Philadelphia
2200,145,3/18/2021,Transfer,42.66,Home Depot,Philadelphia
2201,186,8/24/2022,Transfer,183.63,Starbucks,New York
2202,886,6/10/2022,Withdrawal,346.63,Walmart,Los Angeles
2203,865,6/17/2021,Deposit,164.97,Walmart,Los Angeles
2204,774,2/6/2024,Withdrawal,146.84,Home Depot,Cleveland
2205,1447,6/5/2020,Transfer,132.24,Costco,Miami
2206,1007,3/29/2020,Withdrawal,258.82,Google,Philadelphia
2207,786,7/20/2020,Withdrawal,32.11,Shell,Miami
2208,457,9/6/2022,Transfer,10.8,Starbucks,Atlanta
2209,345,4/6/2021,Payment,402.86,Target,Charlotte
2210,735,2/13/2024,Payment,262.13,Target,Houston
2211,554,12/9/2021,Deposit,94.73,Apple,Los Angeles
2212,1021,4/29/2024,Withdrawal,103.69,Google,Los Angeles
2213,788,3/29/2021,Deposit,116.63,Walmart,Cleveland
2214,936,2/2/2024,Withdrawal,4.16,Shell,Houston
2215,705,1/14/2021,Deposit,153.01,Shell,New York
2216,1128,2/4/2021,Deposit,203.39,Amazon,Miami
2217,247,1/7/2023,Transfer,403.31,Shell,Charlotte
2218,812,7/4/2021,Payment,215.87,Starbucks,Detroit
2219,1047,7/24/2022,Payment,311.31,Starbucks,Houston
2220,953,12/24/2024,Payment,156.3,Target,Detroit
2221,815,10/9/2022,Transfer,131.2,Costco,Houston
2222,144,11/10/2023,Payment,199.08,Target,Los Angeles
2223,730,9/4/2022,Transfer,328.42,Starbucks,Atlanta
2224,863,8/17/2024,Withdrawal,110.18,Target,Atlanta
2225,1217,10/22/2021,Transfer,233.34,Exxon,Chicago
2226,465,9/28/2023,Deposit,229.25,Exxon,New York
2227,375,6/21/2022,Deposit,196.31,Home Depot,Los Angeles
2228,677,3/20/2021,Withdrawal,329.45,Exxon,Houston
2229,692,2/21/2020,Withdrawal,206.32,Apple,Charlotte
2230,629,6/28/2023,Deposit,178.88,Shell,Atlanta
2231,1290,8/9/2024,Payment,191.99,Target,Detroit
2232,1402,11/24/2020,Payment,117.71,Exxon,Miami
2233,556,2/26/2024,Payment,176.17,Home Depot,New York
2234,863,10/5/2023,Withdrawal,40.23,Walmart,Chicago
2235,74,2/8/2022,Deposit,168.99,Exxon,Atlanta
2236,438,12/13/2024,Transfer,196.43,Google,Detroit
2237,881,1/22/2024,Withdrawal,268.79,Walmart,Philadelphia
2238,226,5/12/2021,Deposit,502.09,Google,Detroit
2239,308,5/4/2020,Payment,401.74,Home Depot,Miami
2240,966,7/22/2020,Payment,198.41,Walmart,Atlanta
2241,348,2/6/2022,Payment,283.79,Target,Miami
2242,476,10/4/2021,Deposit,139.93,Apple,Chicago
2243,1339,11/10/2022,Payment,228.74,Amazon,Houston
2244,525,8/12/2021,Deposit,232.08,Costco,Detroit
2245,1449,5/5/2024,Withdrawal,52.93,Home Depot,Miami
2246,524,12/27/2020,Transfer,130.88,Target,Detroit
2247,562,12/26/2020,Payment,54.61,Amazon,Detroit
2248,1273,12/6/2024,Withdrawal,173.68,Google,New York
2249,569,2/13/2023,Withdrawal,194.61,Amazon,Atlanta
2250,1206,2/24/2020,Deposit,189.06,Target,Atlanta
2251,106,10/18/2020,Withdrawal,49.78,Shell,Cleveland
2252,191,12/10/2022,Deposit,188.02,Starbucks,Philadelphia
2253,1161,4/21/2022,Deposit,224.32,Costco,Charlotte
2254,700,2/23/2022,Withdrawal,269.24,Shell,Miami
2255,1144,9/10/2020,Deposit,240.27,Apple,Miami
2256,831,5/6/2021,Deposit,153.07,Costco,Philadelphia
2257,72,9/11/2022,Deposit,178.73,Target,Los Angeles
2258,755,7/26/2021,Withdrawal,238.38,Exxon,Houston
2259,1155,5/8/2022,Transfer,136.33,Exxon,Houston
2260,457,9/19/2022,Deposit,72.05,Starbucks,Detroit
2261,905,8/18/2022,Payment,143.25,Amazon,Miami
2262,479,8/12/2020,Withdrawal,258.03,Starbucks,Chicago
2263,52,2/1/2024,Withdrawal,308.24,Costco,Houston
2264,1004,4/12/2020,Deposit,339.81,Home Depot,Atlanta
2265,574,8/27/2022,Withdrawal,72.79,Amazon,Chicago
2266,1143,12/7/2022,Payment,488.75,Target,Atlanta
2267,1288,1/6/2022,Transfer,93.95,Exxon,Charlotte
2268,1263,9/27/2023,Withdrawal,165.93,Target,Charlotte
2269,1375,8/20/2020,Withdrawal,378.48,Walmart,Miami
2270,893,5/24/2024,Withdrawal,49.98,Amazon,Detroit
2271,255,5/1/2024,Deposit,219.58,Costco,Houston
2272,685,8/15/2020,Payment,156.8,Home Depot,Houston
2273,1333,10/3/2022,Transfer,9.26,Target,Chicago
2274,57,6/5/2021,Payment,7.04,Shell,Detroit
2275,950,9/16/2024,Payment,368.33,Home Depot,Miami
2276,1427,6/3/2024,Withdrawal,277.41,Target,Philadelphia
2277,1091,1/13/2020,Transfer,342.25,Exxon,Charlotte
2278,1070,3/2/2024,Payment,44.03,Costco,Cleveland
2279,606,3/20/2021,Transfer,243.17,Exxon,Miami
2280,369,12/5/2020,Deposit,538.63,Apple,Cleveland
2281,232,9/9/2023,Withdrawal,164.44,Home Depot,Houston
2282,1426,6/7/2024,Deposit,207.56,Walmart,Chicago
2283,908,8/20/2021,Transfer,201.67,Google,Charlotte
2284,1047,6/5/2020,Withdrawal,183.6,Exxon,Charlotte
2285,574,10/17/2021,Deposit,83.09,Walmart,Miami
2286,1291,9/29/2022,Withdrawal,206.58,Google,Atlanta
2287,841,5/17/2024,Deposit,444.16,Shell,Chicago
2288,118,12/25/2023,Payment,192.44,Costco,New York
2289,1079,4/27/2024,Withdrawal,383.16,Costco,Philadelphia
2290,1177,12/1/2023,Transfer,628.43,Walmart,Miami
2291,1263,3/27/2023,Withdrawal,77.96,Amazon,New York
2292,1289,4/23/2023,Transfer,281.04,Shell,Miami
2293,268,3/8/2022,Deposit,25.35,Google,Los Angeles
2294,113,5/5/2021,Deposit,178.9,Home Depot,Detroit
2295,166,4/14/2022,Transfer,574.25,Home Depot,Atlanta
2296,668,8/9/2022,Deposit,297.04,Home Depot,Charlotte
2297,1032,4/8/2024,Withdrawal,245.96,Starbucks,Philadelphia
2298,714,12/22/2020,Deposit,22.59,Costco,Chicago
2299,1241,12/17/2021,Transfer,109.25,Amazon,Charlotte
2300,431,12/27/2020,Transfer,74.68,Shell,Miami
2301,1316,6/1/2023,Payment,45.54,Apple,Los Angeles
2302,893,6/24/2024,Transfer,324.32,Apple,Cleveland
2303,1074,5/12/2023,Deposit,303.47,Google,Los Angeles
2304,107,1/8/2020,Transfer,175.28,Walmart,Charlotte
2305,1033,4/16/2021,Deposit,118.04,Target,Miami
2306,745,6/20/2020,Deposit,308.93,Costco,New York
2307,700,10/9/2024,Payment,452.68,Starbucks,Miami
2308,1480,4/5/2020,Deposit,348.7,Google,Los Angeles
2309,323,11/4/2021,Transfer,216.4,Target,Philadelphia
2310,309,8/30/2021,Transfer,338.31,Target,Cleveland
2311,850,8/22/2023,Transfer,345.22,Costco,Cleveland
2312,622,8/7/2024,Deposit,222.91,Costco,Chicago
2313,995,7/5/2023,Transfer,222.77,Target,Detroit
2314,145,4/18/2021,Withdrawal,120.82,Target,Detroit
2315,740,8/16/2023,Withdrawal,324.29,Google,Chicago
2316,821,1/28/2024,Transfer,174.72,Amazon,Philadelphia
2317,412,9/5/2021,Deposit,53.12,Apple,Detroit
2318,114,11/19/2021,Transfer,58.31,Costco,Atlanta
2319,575,6/16/2022,Withdrawal,193.94,Costco,Charlotte
2320,399,9/13/2023,Deposit,58.21,Exxon,Philadelphia
2321,1299,4/19/2020,Transfer,607.96,Google,New York
2322,124,12/10/2021,Deposit,273.13,Costco,Philadelphia
2323,86,2/26/2023,Transfer,125.94,Target,Miami
2324,47,8/22/2022,Payment,227.61,Costco,Miami
2325,944,5/20/2022,Deposit,310.37,Exxon,Cleveland
2326,1225,3/6/2023,Withdrawal,232.67,Amazon,Philadelphia
2327,1300,4/11/2024,Withdrawal,55.96,Costco,Atlanta
2328,1154,10/10/2021,Withdrawal,183.52,Exxon,Atlanta
2329,1472,4/2/2023,Withdrawal,164.06,Exxon,New York
2330,804,12/14/2020,Transfer,131.81,Google,Miami
2331,389,4/7/2021,Transfer,75.71,Costco,Houston
2332,576,7/24/2024,Deposit,331.33,Exxon,Los Angeles
2333,1287,3/7/2024,Payment,270.66,Walmart,Cleveland
2334,632,6/3/2022,Payment,269.48,Google,Atlanta
2335,1302,3/20/2023,Deposit,77.86,Exxon,Atlanta
2336,714,9/2/2020,Withdrawal,140.18,Google,Philadelphia
2337,1070,2/7/2023,Payment,387.48,Costco,Cleveland
2338,1192,5/27/2024,Payment,258.96,Apple,Atlanta
2339,1469,3/8/2022,Deposit,25.45,Exxon,Miami
2340,622,7/22/2023,Withdrawal,450.04,Home Depot,Atlanta
2341,46,5/19/2022,Transfer,163.66,Walmart,Philadelphia
2342,724,12/26/2022,Transfer,219.13,Apple,Cleveland
2343,540,12/9/2022,Payment,457.36,Amazon,Detroit
2344,87,3/26/2022,Transfer,35.21,Apple,Cleveland
2345,803,5/29/2021,Deposit,128.54,Shell,Atlanta
2346,1409,8/13/2020,Payment,10.9,Amazon,Chicago
2347,265,7/31/2021,Payment,411.74,Home Depot,Houston
2348,1046,5/20/2021,Withdrawal,77.13,Target,Atlanta
2349,703,6/3/2020,Transfer,349.13,Google,Los Angeles
2350,1474,2/12/2024,Withdrawal,408.33,Amazon,Houston
2351,232,4/20/2020,Payment,7.24,Target,Chicago
2352,186,4/27/2021,Transfer,24.34,Exxon,Miami
2353,326,3/18/2022,Withdrawal,271.87,Costco,Houston
2354,1207,11/26/2024,Transfer,316.34,Shell,Miami
2355,397,9/30/2020,Payment,189.42,Starbucks,Cleveland
2356,1427,6/3/2020,Payment,203.84,Shell,Chicago
2357,1487,8/1/2024,Payment,421.98,Shell,Miami
2358,1441,4/5/2023,Deposit,164.01,Shell,Houston
2359,1226,11/8/2022,Withdrawal,406.46,Exxon,Houston
2360,1089,12/10/2020,Withdrawal,113.55,Starbucks,Los Angeles
2361,956,1/4/2022,Payment,559.63,Starbucks,Detroit
2362,555,7/22/2021,Withdrawal,67.27,Costco,Philadelphia
2363,733,10/20/2020,Payment,377.62,Exxon,Philadelphia
2364,1041,10/6/2021,Withdrawal,55.03,Starbucks,Miami
2365,797,1/25/2024,Transfer,317.99,Google,Charlotte
2366,1207,12/3/2020,Withdrawal,198.85,Costco,Miami
2367,391,3/27/2021,Payment,241.68,Google,New York
2368,44,12/9/2020,Withdrawal,299.86,Apple,Detroit
2369,901,12/17/2021,Transfer,236.9,Shell,Charlotte
2370,482,9/22/2021,Transfer,223.67,Walmart,Los Angeles
2371,1287,2/3/2022,Transfer,78.7,Exxon,Houston
2372,1198,3/25/2020,Payment,406.79,Shell,Los Angeles
2373,1465,9/16/2024,Deposit,429.35,Google,Cleveland
2374,566,1/6/2022,Payment,184.02,Target,Los Angeles
2375,220,10/21/2021,Transfer,283.55,Costco,Los Angeles
2376,1418,11/13/2023,Withdrawal,404.88,Walmart,Philadelphia
2377,772,12/20/2024,Transfer,290.19,Starbucks,Philadelphia
2378,1219,8/14/2020,Deposit,120.26,Walmart,Chicago
2379,409,8/2/2023,Deposit,19.84,Google,Miami
2380,471,7/31/2023,Transfer,295.17,Shell,Atlanta
2381,1371,9/12/2024,Payment,220.87,Costco,New York
2382,1486,4/18/2020,Deposit,199.19,Google,Los Angeles
2383,1085,5/14/2020,Transfer,85.74,Google,Los Angeles
2384,166,7/26/2022,Payment,148.86,Apple,Chicago
2385,672,10/17/2020,Withdrawal,250.51,Home Depot,New York
2386,1175,6/26/2024,Payment,155.84,Home Depot,New York
2387,111,10/2/2024,Deposit,204.92,Starbucks,Houston
2388,549,3/11/2024,Payment,195.34,Home Depot,Charlotte
2389,1027,7/10/2024,Payment,298.6,Starbucks,Philadelphia
2390,1037,4/1/2022,Withdrawal,15.46,Starbucks,Cleveland
2391,1186,11/18/2022,Transfer,146.6,Apple,Houston
2392,344,1/28/2021,Payment,34.72,Amazon,Los Angeles
2393,1473,1/27/2020,Withdrawal,223.33,Walmart,Atlanta
2394,332,1/30/2024,Deposit,78.5,Target,Detroit
2395,264,1/13/2020,Transfer,340.92,Shell,Miami
2396,83,7/7/2021,Deposit,138.32,Amazon,Charlotte
2397,777,7/21/2022,Transfer,113.57,Target,Charlotte
2398,924,3/20/2021,Payment,75.01,Shell,Miami
2399,334,8/11/2020,Payment,237.65,Google,Detroit
2400,1404,1/26/2024,Transfer,9.6,Walmart,New York
2401,1243,1/21/2020,Deposit,186.03,Starbucks,Chicago
2402,658,11/11/2023,Deposit,182.55,Amazon,Philadelphia
2403,454,7/29/2024,Deposit,121.69,Apple,Detroit
2404,673,9/11/2023,Payment,232.84,Walmart,Miami
2405,741,10/22/2024,Transfer,130.55,Exxon,Los Angeles
2406,1113,4/11/2021,Transfer,242.68,Home Depot,Cleveland
2407,333,8/7/2024,Deposit,118.26,Google,Chicago
2408,310,3/25/2024,Payment,88.43,Amazon,Houston
2409,727,6/2/2023,Transfer,238.37,Walmart,Charlotte
2410,1444,10/14/2021,Transfer,321.07,Starbucks,Atlanta
2411,354,2/7/2024,Deposit,628.5,Target,Detroit
2412,824,9/9/2021,Deposit,148.96,Costco,Cleveland
2413,1124,2/18/2022,Transfer,315.85,Amazon,Charlotte
2414,145,9/25/2024,Payment,133.32,Shell,Detroit
2415,1034,4/2/2021,Withdrawal,313.45,Costco,Houston
2416,1068,10/1/2021,Transfer,395.32,Costco,New York
2417,1410,5/21/2023,Transfer,219.31,Google,Charlotte
2418,910,10/24/2021,Payment,306.71,Shell,Philadelphia
2419,761,8/18/2022,Transfer,266.74,Exxon,Houston
2420,495,2/13/2024,Withdrawal,201.67,Target,Philadelphia
2421,1193,6/28/2020,Payment,135.95,Apple,Chicago
2422,642,6/21/2021,Withdrawal,147.41,Starbucks,Detroit
2423,531,6/10/2021,Withdrawal,1.6,Costco,Chicago
2424,1360,1/22/2020,Transfer,355.65,Costco,Chicago
2425,513,9/30/2023,Withdrawal,480.7,Starbucks,Houston
2426,130,7/30/2021,Transfer,11.47,Walmart,Philadelphia
2427,1008,2/1/2022,Transfer,355.71,Amazon,Cleveland
2428,1274,7/10/2022,Payment,193.33,Target,Charlotte
2429,734,11/10/2022,Payment,104.01,Walmart,Chicago
2430,947,1/14/2022,Payment,221.48,Apple,Chicago
2431,1162,12/2/2023,Transfer,79.53,Google,Charlotte
2432,1299,2/19/2024,Withdrawal,235.14,Costco,Philadelphia
2433,1002,3/31/2024,Withdrawal,155.95,Starbucks,Cleveland
2434,464,12/10/2023,Payment,148.45,Starbucks,Miami
2435,141,7/19/2023,Payment,376.5,Starbucks,Miami
2436,1280,5/13/2023,Transfer,62.49,Amazon,Los Angeles
2437,882,8/14/2023,Deposit,114.84,Target,Chicago
2438,456,11/2/2021,Deposit,96.96,Starbucks,Houston
2439,434,4/25/2024,Transfer,219.64,Amazon,Chicago
2440,173,2/5/2023,Deposit,125.75,Apple,Chicago
2441,473,9/28/2021,Deposit,91.77,Home Depot,Miami
2442,1447,10/20/2022,Deposit,242.42,Costco,Detroit
2443,1020,5/31/2020,Payment,291.75,Amazon,Charlotte
2444,917,1/13/2020,Withdrawal,377.4,Shell,Chicago
2445,439,12/15/2021,Withdrawal,639.62,Walmart,Philadelphia
2446,1016,1/7/2023,Payment,114.58,Home Depot,Los Angeles
2447,1081,6/24/2022,Payment,98.8,Costco,Chicago
2448,498,4/26/2024,Payment,200.69,Starbucks,Charlotte
2449,169,4/7/2023,Deposit,213.06,Target,Philadelphia
2450,989,9/5/2020,Transfer,460.02,Shell,Charlotte
2451,561,2/18/2023,Transfer,278.24,Google,Miami
2452,428,1/21/2021,Deposit,58.35,Home Depot,Houston
2453,419,3/14/2021,Deposit,49.89,Exxon,Charlotte
2454,1371,7/19/2023,Payment,302.2,Costco,Miami
2455,455,10/26/2020,Payment,168.84,Shell,Houston
2456,714,12/21/2021,Withdrawal,412.38,Google,Los Angeles
2457,202,4/17/2021,Payment,277.32,Exxon,Houston
2458,179,3/27/2023,Deposit,43.32,Costco,Chicago
2459,57,10/3/2022,Withdrawal,23.62,Exxon,New York
2460,946,9/24/2021,Payment,251.76,Google,Philadelphia
2461,501,6/4/2023,Withdrawal,148.77,Exxon,Miami
2462,739,2/24/2021,Withdrawal,370.92,Costco,Houston
2463,112,8/13/2022,Payment,250.91,Google,Cleveland
2464,1172,8/30/2022,Transfer,247.93,Google,Philadelphia
2465,715,1/24/2020,Deposit,15.61,Walmart,Atlanta
2466,1402,10/31/2024,Deposit,128.42,Costco,Detroit
2467,877,6/21/2021,Withdrawal,192.93,Exxon,Chicago
2468,1372,5/12/2024,Transfer,81.17,Apple,New York
2469,1382,2/15/2022,Transfer,293.47,Home Depot,Miami
2470,1080,9/29/2021,Payment,328.04,Target,Chicago
2471,813,12/15/2024,Payment,120.59,Costco,Chicago
2472,1340,6/23/2021,Deposit,390.28,Home Depot,Philadelphia
2473,964,6/21/2022,Payment,383.7,Shell,Charlotte
2474,1209,2/25/2023,Payment,278.56,Costco,Miami
2475,1078,1/22/2023,Withdrawal,190.88,Shell,Cleveland
2476,37,9/22/2024,Transfer,349.36,Exxon,Cleveland
2477,1013,2/24/2021,Transfer,23.52,Home Depot,Philadelphia
